id,pdga_number,first_name,last_name,city,state,country,nationality,member_since
1,3090,Elaine,King,Durham,NC,US,CA,1985
2,4297,Ken,Climo,Clearwater,FL,US,NULL,1987
3,7495,Avery,Jenkins,Pawhuska,OK,US,US,1993
4,8332,Simon,Lizotte,Grafton,MA,US,DE,2005
5,10738,Terry,Miller,Pewaukee,WI,US,NULL,1996
6,11534,Nikko,Locastro,Saint Louis,MO,US,NULL,1996
7,11674,Eric,McCabe,Emporia,KS,US,NULL,1996
8,11794,Nate,Doss,Bend,OR,US,US,1994
9,13864,Garrett,Gurthie,Hawthorne,FL,US,NULL,1998
10,15354,Jennifer,Allen,Gilbert,AZ,US,NULL,1999
11,15857,Gregg,Barsby,Grass Valley,CA,US,NULL,1999
12,17295,James,Conrad,Blacksburg,VA,US,NULL,2000
13,18824,Nathan,Sexton,Salem,OR,US,US,2001
14,24341,Cale,Leiviska,Saint Paul,MN,US,NULL,2004
15,25890,A.J.,Risley,San Marcos,CA,US,NULL,2004
16,26045,Matt,Dollar,Newnan,GA,US,NULL,2005
17,26228,Dana,Vicich,Mokena,IL,US,NULL,2005
18,26416,Philo,Brathwaite,Spokane,WA,US,NULL,2005
19,26860,Trevor,Harbolt,Elizabethtown,KY,US,NULL,2005
20,27171,Paul,Ulibarri,Rock Hill,SC,US,NULL,2005
21,27523,Paul,McBeth,Huntington Beach,CA,US,NULL,2005
22,27832,Kona Star,Montgomery,Rancho Cucamonga,CA,US,NULL,2005
23,29064,Will,Schusterick,Dalton,GA,US,US,2006
24,29190,Paige,Pierce,Pensacola,FL,US,NULL,2006
25,32654,Lisa,Fajkus,Canyon Lake,TX,US,NULL,2007
26,32917,Rebecca,Cox,Cincinnati,OH,US,NULL,2007
27,33705,Jeremy,Koling,Mount Holly,NC,US,NULL,2007
28,33833,Paige,Shue,Augusta,GA,US,NULL,2007
29,34563,Sarah,Hokom,Caldwell,ID,US,NULL,2008
30,35187,Dustin,Keegan,Eugene,OR,US,NULL,2008
31,35876,Colten,Montgomery,Berthoud,CO,US,NULL,2008
32,36744,Seppo,Paju,Kaarina,NULL,FI,NULL,2008
33,37817,Eagle,McMahon,Boulder,CO,US,US,2008
34,38008,Richard,Wysocki,Scottsdale,AZ,US,NULL,2009
35,38631,Zach,Melton,Kingsport,TN,US,NULL,2009
36,39504,Zoe,AnDyke,Leaburg,OR,US,NULL,2009
37,41760,Kevin,Jones,Greenwood,AR,US,NULL,2009
38,43762,Jake,Hebenheimer,Jefferson Cty,MO,US,US,2010
39,43994,Jeff,Spring,Jeffersonville,VT,US,NULL,2010
40,44184,Catrina,Allen,Sioux Falls,SD,US,NULL,2010
41,44382,Anthony,Barela,Mesa,AZ,US,NULL,2010
42,45879,Brian,Earhart,Charlotte,NC,US,NULL,2010
43,45971,Calvin,Heimburg,Safety Harbor,FL,US,NULL,2010
44,47472,Emerson,Keith,Terrell,TX,US,US,2011
45,48338,Reid,Frescura,Appling,GA,US,NULL,2011
46,48346,Drew,Gibson,San Tan Valley,AZ,US,NULL,2011
47,50312,Zackeriath,Johnson,Eureka,MO,US,NULL,2011
48,50401,Chris,Clemons,Kansas City,MO,US,US,2011
49,50656,Jessica,Gurthie,Grass Valley,CA,US,NULL,2011
50,50671,Ezra,Robinson,Lawrenceville,GA,US,NULL,2011
51,51277,Holly,Finley,Denver,NC,US,NULL,2012
52,53565,Eric,Oakley,Pensacola,FL,US,NULL,2012
53,56555,Noah,Meintsma,Minneapolis,MN,US,NULL,2013
54,57365,Adam,Hammes,Minocqua,WI,US,NULL,2013
55,57493,Terry,Rothlisberger,Rosemount,MN,US,NULL,2013
56,58276,Ellen,Widboom,Brooksville,FL,US,NULL,2013
57,58644,Lance,Brown,Burlington,NC,US,US,2013
58,59227,Henna,Blomroos,Rauma,NULL,FI,NULL,2013
59,59431,Madison,Walker,Pensacola,FL,US,NULL,2013
60,59635,Väinö,Mäkelä,Turku,NULL,FI,NULL,2013
61,61144,Emily,Beach,Ninnekah,OK,US,NULL,2013
62,61523,Jonathan,Boothe,Fort Collins,CO,US,NULL,2013
63,61770,AJ,Carey,Shelby,NC,US,US,2013
64,62325,Vanessa,Van Dyken,Poway,CA,US,NULL,2013
65,62467,Chris,Dickerson,Gray,TN,US,US,2013
66,62879,Valerie,Mandujano,San Antonio,TX,US,NULL,2014
68,63765,Andrew,Presnell,Ozark,MO,US,NULL,2014
69,64751,Callie,McMorran,Eads,TN,US,NULL,2014
70,64927,Eveliina,Salonen,Pirkkala,NULL,FI,FI,2014
71,65737,Nate,Perkins,Bend,OR,US,NULL,2014
72,65961,Shannon,Prendergast,Austin,TX,US,NULL,2014
73,66842,Deann,Carey,Shelby,NC,US,NULL,2014
74,66939,Hannah,McBeth,Jacksonville Beach,FL,US,NULL,2014
75,68076,Tina,Oakley,Pensacola,FL,US,NULL,2014
76,68285,Grady,Shue,Augusta,GA,US,NULL,2014
77,68835,Austin,Hannum,Perry,OK,US,NULL,2014
78,69287,Jeffrey,Korns,Eugene,OR,US,US,2014
79,69424,Luke,Humphries,Wichita,KS,US,NULL,2014
80,69509,Joel,Freeman,Greeley,CO,US,NULL,2014
81,70634,Courtney,Cannon,Alvin,TX,US,US,2015
82,73986,Kristin,Lätt,Pärnu,68,EE,EE,2015
83,75029,Cynthia,Ricciotti,Columbia,MO,US,US,2015
84,75590,Andrew,Marwede,Alpena,MI,US,NULL,2015
85,77807,Hunter,Thomas,Lynchburg,VA,US,NULL,2015
86,81351,Hailey,King,Charlotte,NC,US,US,2016
87,81739,Casey,White,Shirley,MA,US,NULL,2016
88,85132,Kyle,Klein,Norton Shores,MI,US,US,2016
89,85850,Thomas,Gilbert,Toronto,ON,CA,CA,2016
90,85942,Missy,Gannon,Beacon,NY,US,NULL,2016
91,88568,Christine,Jennings,Beavercreek,OH,US,NULL,2016
92,98091,Alden,Harris,Woodstock,GA,US,NULL,2017
93,99053,Tristan,Tanner,Longmont,CO,US,NULL,2017
94,99455,Kat,Mertsch,Rose Bud,AR,US,US,2017
95,100965,Heather,Young,Kingston,TN,US,NULL,2017
97,121715,Ezra,Aderhold,Aberdeen,SD,US,US,2019
98,128378,Brodie,Smith,Dallas,TX,US,US,2019
99,139109,Leah,Tsinajinnie,Atlanta,GA,US,NULL,2020
100,24781,Dion,Arlyn,Lexington,SC,US,NULL,2004
101,18330,Matthew,Orum,Satsuma,AL,US,NULL,2001
102,7438,Juliana,Korver,Orange City,IA,US,NULL,1993
103,49431,Jordan,Castro,Scottsdale,AZ,US,NULL,2011
104,17495,Valarie,Jenkins,Bend,OR,US,NULL,2000
105,58320,Andrew,Fish,Baltimore,MD,US,NULL,2013
106,25541,Chandler,Fry,Olympia,WA,US,NULL,2004
107,144112,Ella,Hansen,Seattle,WA,US,US,2020
108,58303,Sai,Ananda,Spokane Valley,WA,US,NULL,2013
109,62880,Alexis,Mandujano,San Antonio,TX,US,NULL,2014
110,48976,Ohn,Scoggins,Los Angeles,CA,US,US,2011
111,72844,Mason,Ford,San Antonio,TX,US,US,2015
113,58923,Jesse,Nieminen,Kuopio,NULL,FI,NULL,2013
114,91249,Niklas,Anttila,Kuopio,NULL,FI,FI,2017
115,82297,Lauri,Lehtinen,Jyväskylä,NULL,FI,NULL,2016
116,35070,Knut,Valen Håland,Fiskarstrand,NULL,NO,NULL,2008
117,76669,Albert,Tamm,Tartu,78,EE,EE,2015
119,80554,Blær Örn,Ásgeirsson,Reykjavik,NULL,IS,IS,2016
120,80974,Severi,Saviniemi,Littoinen,NULL,FI,NULL,2016
121,64889,Mikael,Häme,Lahti,NULL,FI,NULL,2014
122,12626,David,Feldberg,Eatonton,GA,US,NULL,1997
123,68286,Nathan,Queen,Kernersville,NC,US,NULL,2014
125,34250,James,Proctor,Rohnert Park,CA,US,NULL,2008
126,50670,Isaac,Robinson,Lawrenceville,GA,US,NULL,2011
127,38464,Scott,Withers,Jefferson,OR,US,NULL,2009
128,10628,Steve,Brinster,Warwick,NY,US,NULL,1996
129,12827,Cameron,Todd,Darlington,SC,US,NULL,1997
130,3140,Scott,Stokely,Houston,TX,US,US,1986
131,4666,Steven,Rico,Sylmar,CA,US,NULL,1988
132,6840,Barry,Schultz,Hamptonville,NC,US,NULL,1992
133,82935,Nicholas,Carl,Paxton,MA,US,NULL,2016
134,9852,JohnE,McCray,Zephyrhills,FL,US,NULL,1995
135,60436,Gavin,Rathbun,Montgomery,IL,US,NULL,2013
136,39015,Benjamin,Callaway,Quad Cities,IA,US,NULL,2009
137,44512,Corey,Ellis,Barboursville,WV,US,US,2010
138,79748,Cole,Redalen,Portland,OR,US,US,2015
139,48950,Matt,Bell,Sperry,OK,US,US,2011
140,122208,Stacie,Rawnsley,Fishers,IN,US,NULL,2019
141,25596,Kyle,Crabtree,Edgewood,WA,US,NULL,2004
142,15863,Des,Reading,Wimberley,TX,US,NULL,1999
143,17946,Joshua,Anthon,Elverta,CA,US,NULL,2001
144,47407,Cameron,Colglazier,Mobile,AL,US,NULL,2011
147,75412,Gannon,Buhr,Urbandale,IA,US,US,2015
148,70955,Phill,Diloné,Beverly Hills,MI,US,US,2015
149,12989,Brian,Schweberger,Tarboro,NC,US,US,1997
150,23651,Coda,Hatfield,Edmond,OK,US,NULL,2003
151,66362,Alex,Russell,Vancouver,WA,US,NULL,2014
152,20300,Michael,Johansen,Denver,NC,US,NULL,2002
153,101390,Jonathan,Nicholson,Plano,TX,US,US,2017
154,7225,Darrell,Nodland,Dickinson,ND,US,NULL,1993
155,5557,Mike,Moser,Wilmington,DE,US,NULL,1990
156,27984,Christian,Dietrich,Helena,MT,US,NULL,2005
157,24900,Brent,Koontz,Fort Wayne,IN,US,NULL,2004
158,58814,Cameron,Messerschmidt,Vancouver,WA,US,NULL,2013
159,60399,Cole,Wehrheim,Lighthouse Point,FL,US,NULL,2013
160,7992,Brad,Schick,Galena,OH,US,NULL,1993
161,10977,Susan,Stephens,Dorr,MI,US,NULL,1996
162,11193,Deb,Renner,Sarasota,FL,US,NULL,1996
164,13526,Lesli,Todd,Los Angeles,CA,US,NULL,1998
165,13815,Carrie,Berlogar,Mckinleyville,CA,US,NULL,1998
166,15916,Birgitta,Lagerholm,Vaxholm,,SE,NULL,1999
167,16594,Angela,Tschiggfrie,Cedar Rapids,IA,US,NULL,1999
168,18750,Niloofar,Mosavar Rahmani,Norrköping,,SE,NULL,2001
169,21344,Kelly,Boyce,Severn,MD,US,NULL,2002
170,24010,Lydie,Hellgren,Ry,,DK,DK,2004
171,24355,Nicole,Frazer,Morgantown,IN,US,NULL,2004
172,24982,Michelle,Wilson,South Surrey,BC,CA,NULL,2004
173,25097,Florence,Dumont,Challans,,FR,NULL,2004
174,29053,Angelica,Frantz,Solna,,SE,NULL,2006
175,30397,Sarah,Cunningham,Greenville,SC,US,NULL,2006
177,31068,Liz,Carr-Sypien,Grand Haven,MI,US,NULL,2006
178,31162,Liz,Lopez,,,US,NULL,2006
179,3402,Teresa,Mistler,Cincinnati,OH,US,NULL,1986
181,4434,Amy,Schiller,San Diego,CA,US,NULL,1988
182,4510,Naoko,Inami,Akishima / Tokyo,Hokkaido,JP,NULL,1987
183,45396,Hannah,Leatherman,Sarasota,FL,US,NULL,2010
184,4601,Kelli,Hughes,Oshkosh,WI,US,NULL,1988
185,50514,Autumn,Grace,Henrico,VA,US,NULL,2011
186,57526,Jenni,Engström,Oulu,,FI,FI,2013
187,6123,Beth,Tanner,Raleigh,NC,US,NULL,1991
188,6254,Colleen,Dee,Richmond,VA,US,NULL,1992
189,6349,Becky,Powell,Weatherford,TX,US,NULL,1992
190,66599,Heidi,Laine,Hämeenlinna,NULL,FI,NULL,2014
191,8140,Rika,Tsukamoto,Kurume City / Fukuoka,,JP,JP,2002
192,8209,Mayu,Iwasaki,Fukuoka Shi,,JP,NULL,2008
193,8803,Ruth,Steele,Walnut Creek,CA,US,NULL,1999
194,59419,Luke,Samson,Waverly,TN,US,NULL,2013
195,39829,Kenny,Clark,Seattle,WA,US,NULL,2009
196,99648,Connor,"O'Reilly",Austin,TX,US,NULL,2017
197,25713,Patrick,Brown,Felton,CA,US,NULL,2004
198,53332,Tim,Barham,West Bloomfield,MI,US,NULL,2012
199,31644,Bradley,Williams,Austin,TX,US,US,2007
200,128836,Jacky,Chen,New Taipei City / Taiwan R.o.c.,TPQ,TW,TW,2019
201,39469,Martin,Hendel,St Thomas,ON,CA,CA,2009
202,27812,Max,Regitnig,Invermere,BC,CA,CA,2005
203,82098,Linus,Carlsson,Borås,NULL,SE,NULL,2016
204,3722,Christine,Hellstern,Lautenbach,,DE,DE,1998
205,8559,Ragna,Bygde Lewis,Battle Creek,MI,US,NULL,2007
206,22540,Jennifer,Heck,Colfax,CA,US,NULL,2003
207,24356,Michelle,Frazer,Houston,TX,US,US,2004
208,25166,Sarah,DeMar,Novi,MI,US,NULL,2004
209,27725,Kristine,King,Chico,CA,US,NULL,2005
210,29135,Suzie,Wagner,Grants Pass,OR,US,NULL,2006
211,29947,Stephanie,Vincent,Austin,TX,US,NULL,2006
212,31072,Melynda,Apton,Rochester,NY,US,US,2006
213,32716,Toni,Osiecki,,,US,US,2007
214,32925,Lindsay,Fish,Two Rivers,WI,US,NULL,2007
215,33754,Becky,Harris,Magnolia,NJ,US,NULL,2007
216,34361,Victoria,Johnson,Roseville,CA,US,US,2008
217,34751,Melodie,Bailey,Spokane Valley,WA,US,NULL,2008
218,35616,Lori,Merriman,Sewickley,PA,US,NULL,2008
219,41012,Sara,Sinclair,Mt Juliet,TN,US,NULL,2009
220,42066,Jenny,Umstead,Santa Cruz,CA,US,NULL,2009
221,43670,Jennifer,Sawyer,Kalamazoo,MI,US,NULL,2010
222,43995,Taylor,Foth,Port Angeles,WA,US,NULL,2010
223,45899,Colleen,Hutchinson,Jefferson,MA,US,NULL,2010
224,47406,Rebekah,Kersey,O Fallon,MO,US,NULL,2011
225,47798,Brandie,Myers,Olympia,WA,US,US,2011
226,48518,Karina,Nowels,Midvale,UT,US,NULL,2011
227,50045,Christina,Linthicum,Nederland,TX,US,NULL,2011
228,50583,Erica,Johnson,Marstons Mls,MA,US,NULL,2011
229,51229,Nicole,Bradley,Kings Beach,CA,US,NULL,2012
230,51937,Amber,Meece,Lenoir City,TN,US,NULL,2012
231,52010,Sami,Keddington,Chandler,AZ,US,NULL,2012
232,54235,Margaret,Sassaman,Lansdale,PA,US,NULL,2012
233,55347,Samantha,Yanssens,Clinton Twp,MI,US,NULL,2012
234,55571,Jennifer,Wheeling,Lexington,KY,US,NULL,2012
235,55666,Shanasty,Stewart,Anchorage,AK,US,NULL,2012
236,55786,Briana,Ingraham,Mountain Ranch,CA,US,NULL,2012
237,56845,Hali,Trevena,Conroe,TX,US,NULL,2013
238,56987,Sandra,Richardson,Arvada,CO,US,NULL,2013
239,57529,Hannele,Määttä,Oulu,,FI,FI,2013
240,57791,Camille,Skweir,Mckinleyville,CA,US,NULL,2013
241,58968,Lydia,Cochran,Ringgold,GA,US,US,2013
242,59547,Amanda,Zaccone,N Highlands,CA,US,NULL,2013
243,60798,Madison,Tomaino,Portland,OR,US,NULL,2013
244,61950,Amy,Lewis,Myrtle Creek,OR,US,US,2013
245,62391,Laura,Woodruff,Fernley,NV,US,NULL,2013
246,63005,Amy,Bilodeau,Hooper,UT,US,NULL,2014
247,63257,Maria,Oliva,Rowlett,TX,US,NULL,2014
248,63377,Chelsea,Harden,Norman,OK,US,NULL,2014
249,64719,Nicole,Johnson,Spokane Valley,WA,US,NULL,2014
250,64840,Jessica,Oleskie,Oakland,MI,US,NULL,2014
251,65131,Jenny,Munn,Lubbock,TX,US,US,2014
252,65489,Lauren,Butler,Otsego,MN,US,NULL,2014
253,66898,Katarina,Staalesen Bjørkås,Oslo,NULL,NO,NULL,2014
254,67835,Sandi,Hendel,St Thomas,ON,CA,CA,2014
255,68330,Andrea,Roegiers,Reno,NV,US,NULL,2014
256,68633,Erikah,Weir,Arvada,CO,US,NULL,2014
257,69584,Danielle,Weigandt,Cottonwood Heights,UT,US,NULL,2014
258,70172,Tinja,Väisänen,Rauma,,FI,FI,2014
259,70558,Jenna,Hirsimäki,Espoo,,FI,NULL,2015
260,70658,Lala,Medina,Citrus Hts,CA,US,NULL,2015
261,71262,Erika,Stinchcomb,Missoula,MT,US,NULL,2015
262,72729,Candace,Romaine,Arcata,CA,US,NULL,2015
263,73693,Krissie,Fountain,Bastrop,TX,US,NULL,2015
264,73777,Kayla,Singer,Fridley,MN,US,NULL,2015
265,74708,Casey,Pennington,Kansas City,MO,US,US,2015
266,74947,Carli,Charron,Monson,MA,US,NULL,2015
267,74995,Nova,Politte,Saint Joseph,MO,US,US,2015
268,75542,Michelle,Legere,Orange,MA,US,NULL,2015
269,75597,Erin,Griepsma,Bakersfield,CA,US,NULL,2015
270,75785,Emma,Partee,Kalamazoo,MI,US,NULL,2015
271,76488,Sammie,Jo Guerrero,Colorado Springs,CO,US,NULL,2015
272,76500,Ashleh,Baumann,Delaware,OH,US,NULL,2015
273,76910,Kimberly,Giannola,Saint Joseph,MO,US,NULL,2015
274,76988,Amanda,Melwiki,Mattawan,MI,US,NULL,2015
275,78135,Julie,Eagle,Whitehouse,TX,US,NULL,2015
276,78232,Tiger,Borth,Clarkston,MI,US,NULL,2015
277,79014,Bayli,Miller,Monterey,CA,US,NULL,2015
278,79049,Esther,Schultz,Baton Rouge,LA,US,NULL,2015
280,80935,Lindsey,Maas,South Boardman,MI,US,NULL,2016
282,81569,Alison,Mabbutt,Kingston,WA,US,NULL,2016
283,82950,Lori,Beierle,Chehalis,WA,US,NULL,2016
284,83071,Allegra,Archer,Silverdale,WA,US,NULL,2016
285,83232,Kimberly,Kisil,Milford,MA,US,NULL,2016
286,83376,Cassandra,Lioi,Torrington,CT,US,NULL,2016
287,83540,Anni,Mäkelä,Turku,,FI,NULL,2016
288,84007,Samii,The Tutu Maes,Waitsburg,WA,US,US,2016
289,84600,Maija,Laitinen,Rovaniemi,,FI,NULL,2016
290,84782,Anna-Sofia,Haipus,Ähtäri,,FI,NULL,2016
291,85635,Chloe,Alice,Pensacola,FL,US,NULL,2016
292,85978,Carli,Beith,Bakersfield,CA,US,NULL,2016
293,87338,Sarah,Gilpin,Solon,IA,US,NULL,2016
294,87523,Marysa,Rosta,New Braunfels,TX,US,US,2016
295,88066,Erin,Reynolds,Austin,TX,US,US,2016
296,88525,Ruby,Hall,Providence,UT,US,NULL,2016
297,88579,Danielle,Clements,Alexandria,VA,US,NULL,2016
298,90111,Faith,Marie Powell,Woodinville,WA,US,NULL,2016
299,91190,Nicole,Lowe,Cotati,CA,US,NULL,2017
300,91567,Jessica,Beckett,Rochester,NH,US,NULL,2017
301,91943,Amanda,Ickes,Evansdale,IA,US,NULL,2017
303,96011,Margaret,Baudendistel,Knoxville,TN,US,NULL,2017
304,96030,Alex,Benson,Williston,VT,US,NULL,2017
305,96090,Sonja,Laine,Kuopio,,FI,NULL,2017
306,96864,Jenifer,Johnson,Twin Falls,ID,US,NULL,2017
307,98520,Laura,Parker,,,US,NULL,2017
308,99441,Lykke,Lorentzen,Austin,TX,US,NO,2017
309,99572,Charlotte,Christensen,W Bountiful,UT,US,NULL,2017
310,100197,Andrea,Eaton,Chandler,AZ,US,NULL,2017
311,100817,Liz,Torok,Aurora,CO,US,NULL,2017
312,101295,Brittany,Leaman-Snyder,Redmond,OR,US,NULL,2017
313,101496,Rochelle,Browning,Frankston,TX,US,NULL,2017
314,101949,Ratana,Meekham,Louisville,CO,US,LA,2017
315,102024,Danielle,Keen,Seattle,WA,US,US,2017
316,102201,Kelsea,Heaton,Wood Village,OR,US,NULL,2017
317,102277,Casey,Della Penna,Northfield,MA,US,NULL,2017
318,102378,Taylor,Crammer,Charleston,WV,US,NULL,2017
319,104030,Laura,Allocco,Flagstaff,AZ,US,NULL,2018
320,104187,Macie,Velediaz,Morristown,TN,US,NULL,2018
322,104814,Ellie,Bryant,Pella,IA,US,NULL,2018
323,104847,Ashton,Wade,Ocean Springs,MS,US,NULL,2018
324,106206,Chyenne,Garner,Paragould,AR,US,US,2018
325,106422,Katelyn,Belty,Bixby,OK,US,US,2018
326,106489,Anna,Pinter,Birmingham,AL,US,NULL,2018
327,107392,Cortney,Cooper,,,US,US,2018
328,107780,Shelbi,Dutton,Urbandale,IA,US,NULL,2018
329,109239,Andreja,Bernjak,Beltinci,,SI,NULL,2018
330,109383,Elyse,Reveles,Tulare,CA,US,NULL,2018
331,109996,Anniken Kristiansen,Steen,Hamar,NULL,NO,NO,2018
332,110168,Jenni,Karppinen,Turku,,FI,NULL,2018
333,110219,Chelsea,Ward,Palmer,AK,US,US,2018
334,110845,Marissa,Kula,Whitehall,PA,US,NULL,2018
335,111942,Caley,Allen,Pittsboro,NC,US,NULL,2018
336,112608,Rachel,Trager,,,US,NULL,2018
337,113579,Ruby,Reyes,Cloverdale,CA,US,NULL,2018
338,113817,Carolina,Reaper Halstead,Nampa,ID,US,NULL,2018
339,114424,Kenzie,Tran,Tacoma,WA,US,US,2018
340,114560,Natalie,Ryan,NULL,NULL,NULL,NULL,2018
341,114795,Mirabella,Meltaus,Klaukkala,,FI,FI,2018
342,115012,Emily,Greene,Moorhead,MN,US,NULL,2018
344,115503,Olivia,Kindstedt,Porvoo,,FI,FI,2018
345,115863,Kaytlin,Maixner,Junction City,OR,US,US,2019
346,116926,Laura,Posch,Vienna,,AT,AT,2019
348,118782,Ingvild,Lønvik,Trondheim,,NO,NULL,2019
349,122118,Alyssa,Pierson,Hibbing,MN,US,NULL,2019
352,124963,Stacie,Kiefer,Valrico,FL,US,NULL,2019
353,126470,Jenna,Weiner,Richmond,CA,US,US,2019
354,127175,Emily,Garner,New Bern,NC,US,US,2019
355,130822,Hannah,Manis,Gatlinburg,TN,US,NULL,2020
356,132627,Jenn,Cazanov-Diggs,Martinez,CA,US,NULL,2020
357,133547,Holyn,Handley,Grapevine,TX,US,NULL,2020
358,135205,Kelsey,Lane,Eugene,OR,US,NULL,2020
359,137289,Sami,Osterberg,Eleva,WI,US,US,2020
360,138272,Raven,Klein,Burnsville,MN,US,NULL,2020
361,138707,Camilla,Kampen,Fredensborg,,DK,NULL,2020
362,139271,Caitlin,Kray,Atkins,IA,US,NULL,2020
364,139527,Lindsay,Miller,Golden Valley,MN,US,NULL,2020
366,141044,Ashlyn,Tahlier,Eugene,OR,US,NULL,2020
367,143049,Alyssa,Weatherford,Seattle,WA,US,NULL,2020
368,143720,Jessica,Kinard,Delta,PA,US,NULL,2020
370,144658,Rachel,Turton,St. Andrews,NULL,GB,GB,2020
372,146137,Dani,Kleidon,San Jose,CA,US,US,2020
373,146452,Molly,Meyhoefer,Duluth,MN,US,US,2020
374,147568,Mei,Bruist,Emeryville,CA,US,NULL,2020
375,154584,Keerti,Goorah,Falls Church,VA,US,NULL,2020
376,155092,Zoya,Sagmeister Martini,Ljubljana,,SI,SI,2020
377,162697,Bella,Tait,Manchester,,GB,NULL,2021
378,688,Geoff,Hungerford,Louisville,CO,US,US,1990
379,962,David,L. Greenwell,Louisville,KY,US,NULL,1986
380,2431,Jerry,Goff,Sylmar,CA,US,NULL,1999
381,2968,Jeff,Harper,Coralville,IA,US,US,1985
382,3351,Jim,Oates,Fair Oaks,CA,US,NULL,1987
383,4113,Jason,Steffen,Cedar Falls,IA,US,NULL,1987
384,7350,Jon,Drummond,Bloomington,MN,US,NULL,1993
385,7714,Kevin,Couch,Glen Ellen,CA,US,NULL,1993
386,8399,Maxime,Tanghe,"Braine L'alleud",,BE,BE,2007
387,8638,Jostein,Håland,Fiskarstrand,,NO,NULL,2007
391,9030,Ron,Turner,Pewaukee,WI,US,NULL,1994
392,10298,Gary,Costa,Cincinnati,OH,US,NULL,1995
393,10466,Myles,Harding,Watsonville,CA,US,NULL,1995
394,12101,Josh,Newton,Ogden,UT,US,NULL,1997
395,12252,Evan,Gurthie,Hawthorne,FL,US,NULL,1997
396,12468,Justin,McLuen,Greenwood,IN,US,US,1997
398,13219,Nolan,Grider,Anna,TX,US,NULL,1998
399,13978,Chris,Brooks,Austin,TX,US,NULL,1998
400,14055,Travis,Powell,League City,TX,US,NULL,1998
401,15410,Matthew,Blakely,Lebanon,OH,US,US,1999
402,15864,Jay,Yeti Reading,Wimberley,TX,US,NULL,1999
403,16058,Tyler,Horne,Columbus,OH,US,NULL,2000
404,16287,Devin,Frederick,Hellertown,PA,US,NULL,2000
405,16401,Michael,Brook,Cambridge,MA,US,NULL,2000
406,16672,Mark,McAlister,Mt Holly Springs,PA,US,US,2000
408,17591,James,Mosier,Whitmore Lake,MI,US,NULL,2000
409,17604,Dennis,Parslow,Barboursville,VA,US,NULL,2000
410,18706,Jeffrey,Bryk,Augusta,GA,US,NULL,2001
411,18720,Brian,Walli,Minneapolis,MN,US,NULL,2001
412,19147,Cary,Trotter,Las Vegas,NV,US,NULL,2001
413,19195,Kevin,Gleason,Salisbury,MD,US,NULL,2001
414,19453,Sean,Kapalko,Saint Clair,MO,US,NULL,2001
415,19857,J.D.,Ramirez,Anna,TX,US,US,2002
416,19996,John,Anderson,Olympia,WA,US,NULL,2002
417,20020,Kris,Orrick,Knoxville,TN,US,NULL,2002
418,20069,Chris,Leifeste,Kerrville,TX,US,NULL,2002
419,20124,Alex,Springman,Cedar Rapids,IA,US,NULL,2002
420,20578,Fred,Smith,Kansas City,MO,US,NULL,2002
421,20766,Brady,"O'Brien",Cross Plains,WI,US,NULL,2002
422,20827,Justin,Bunnell,Smyrna,TN,US,NULL,2000
423,21416,Hans,Coleman,Lawrence,KS,US,NULL,2002
424,21870,Max,Nichols,Queen Creek,AZ,US,US,2003
425,22055,Samuel,Aldrich,Stockton,CA,US,NULL,2003
426,22110,Robert,R. Bainbridge,Sacramento,CA,US,US,2003
427,22243,Matthew,Enman,Holden,ME,US,NULL,2003
428,22512,Andrew,Lamont,Earlysville,VA,US,NULL,2003
429,22547,Colin,Sexton,Corvallis,OR,US,NULL,2003
430,22698,Timothy,Escobedo Jr,Copperas Cove,TX,US,NULL,2003
431,23143,Jake,Schlagheck,Saint Cloud,MN,US,NULL,2003
432,23148,Mike,Gerads,Becker,MN,US,NULL,2003
433,23187,Trent,Tinlin,Des Moines,IA,US,NULL,2003
434,23236,Jason,Coultrap,Twain Harte,CA,US,NULL,2003
435,23363,Lance,Trott,Bethlehem,PA,US,NULL,2003
436,23844,John,Willis II,Tyler,TX,US,NULL,2003
437,24099,Dave,Vincent,Temecula,CA,US,NULL,2004
438,24275,Dustin,Honold,Saint Paul,MN,US,NULL,2004
439,24379,Billy,Lund,Tulsa,OK,US,NULL,2004
440,24469,Nicholas,Long,Medellin,,CO,NULL,2004
441,24965,Neal,Swanson,Wauconda,IL,US,NULL,2004
442,24981,Tyler,Liebman,Wellington,CO,US,NULL,2004
443,25000,Ezra,Hapner,Santa Cruz,CA,US,NULL,2003
444,25168,DeVan,Owens,Tempe,AZ,US,US,2004
445,25325,Patrick,Blazek,Austin,TX,US,NULL,2004
446,25508,Toby,Parks,Kensington,CA,US,NULL,2004
447,25645,Mike,Lassuy,Flagstaff,AZ,US,NULL,2004
448,26095,Joseph,Kozlowski,Logan,UT,US,NULL,2005
449,26269,Tim,Skellenger,Portland,OR,US,NULL,2005
450,26326,Jeff,Vandemark,Amelia,OH,US,NULL,2005
451,26455,Charlie,Goodpasture,Clearwater,FL,US,US,2005
452,26698,Trevor,Dehmlow,Murfreesboro,TN,US,NULL,2005
453,27063,Kevin,Rarick,Nashville,TN,US,NULL,2005
454,27273,Ingar,Ballo,Trondheim,,NO,NULL,2005
455,27276,Daniel,Polk,Shakopee,MN,US,NULL,2005
456,27436,Benjamin,Peterson,Zumbrota,MN,US,NULL,2005
457,27514,Kieran,Nichols,Casco,ME,US,US,2005
